keyword,package,filename,extension
pem,pem,pem.ado,ado
percat,percat,percat.ado,ado
percentmatch,percentmatch,percentmatch.ado,ado
permin,percom,permin.ado,ado
permtab,sadi,permtab.ado,ado
permtabga,sadi,permtabga.ado,ado
personage,personage,personage.ado,ado
persuasio,persuasio,persuasio.ado,ado
persuasio4ytz,persuasio,persuasio4ytz.ado,ado
persuasio4ytz2lpr,persuasio,persuasio4ytz2lpr.ado,ado
persuasio4yz,persuasio,persuasio4yz.ado,ado
perturb,perturb,perturb.ado,ado
pescadf,pescadf,pescadf.ado,ado
petpoisson,petpoisson,petpoisson.ado,ado
petpoisson_ll,petpoisson,petpoisson_ll.ado,ado
petpoisson_me,petpoisson,petpoisson_me.ado,ado
pexit,pmanage,pexit.ado,ado
pexp,pexp,pexp.ado,ado
pexp5,pexp,pexp5.ado,ado
pfs,pfs,pfs.ado,ado
pfwb,pfwb,pfwb.ado,ado
pgamma,pgamma,pgamma.ado,ado
pgamma4,pgamma,pgamma4.ado,ado
pgb2,qpfit,pgb2.ado,ado
pgmhaz8,pgmhaz8,pgmhaz8.ado,ado
pgmhaz8_ll,pgmhaz8,pgmhaz8_ll.ado,ado
pgumbel,gumbelfit,pgumbel.ado,ado
phack_deround,phack_deround,phack_deround.ado,ado
phecdf,panelhetero,phecdf.ado,ado
phenotype,phenotype,phenotype.ado,ado
phkd,panelhetero,phkd.ado,ado
phmoment,panelhetero,phmoment.ado,ado
piaacdes,piaactools,piaacdes.ado,ado
piaacreg,piaactools,piaacreg.ado,ado
piaactab,piaactools,piaactab.ado,ado
pick,egenmisc,_gpick.ado,ado
pieplot,pieplot,pieplot.ado,ado
piesch,egen_inequal,_gpiesch.ado,ado
pindex,pindex,pindex.ado,ado
pinocchio,pinocchio,pinocchio.ado,ado
pinvgamma,invgammafit,pinvgamma.ado,ado
pinvgauss,invgaussfit,pinvgauss.ado,ado
pip,pip,pip.ado,ado
pip_cache,pip,pip_cache.ado,ado
pip_cite,pip,pip_cite.ado,ado
pip_cl,pip,pip_cl.ado,ado
pip_clean,pip,pip_clean.ado,ado
pip_cleanup,pip,pip_cleanup.ado,ado
pip_drop,pip,pip_drop.ado,ado
pip_drop_frames,pip,pip_drop_frames.ado,ado
pip_examples,pip,pip_examples.ado,ado
pip_find_src,pip,pip_find_src.ado,ado
pip_gh,pip,pip_gh.ado,ado
pip_info,pip,pip_info.ado,ado
pip_install,pip,pip_install.ado,ado
pip_new_session,pip,pip_new_session.ado,ado
pip_povcalnet_format,pip,pip_povcalnet_format.ado,ado
pip_query,pip,pip_query.ado,ado
pip_set_server,pip,pip_set_server.ado,ado
pip_ssc,pip,pip_ssc.ado,ado
pip_tables,pip,pip_tables.ado,ado
pip_update,pip,pip_update.ado,ado
pip_versions,pip,pip_versions.ado,ado
pipe,pipe,pipe.ado,ado
pisacmd,pisatools,pisacmd.ado,ado
pisadeco,pisatools,pisadeco.ado,ado
pisaoaxaca,pisatools,pisaoaxaca.ado,ado
pisaqreg,pisatools,pisaqreg.ado,ado
pisareg,pisareg,pisareg.ado,ado
pisastats,pisatools,pisastats.ado,ado
pkonfound,konfound,pkonfound.ado,ado
plausexog,plausexog,plausexog.ado,ado
plogn,qpfit,plogn.ado,ado
plognorm,qlognorm,plognorm.ado,ado
plotb,plottabs,plotb.ado,ado
plotbeta,plotbeta,plotbeta.ado,ado
plotbetas,plottabs,plotbetas.ado,ado
plotcomb,icalc,plotcomb.ado,ado
plotinit,plottabs,plotinit.ado,ado
plotm,plottabs,plotm.ado,ado
plotmatrix,plotmatrix,plotmatrix.ado,ado
plotmeans,plottabs,plotmeans.ado,ado
plotplain,blindschemes,scheme-plotplain.scheme,scheme
plotplainblind,blindschemes,scheme-plotplainblind.scheme,scheme
plotprocess,qrprocess,plotprocess.ado,ado
plotrpys,plotrpys,plotrpys.ado,ado
plots,plottabs,plots.ado,ado
plotsgpv,sgpv,plotsgpv.ado,ado
plotshares,plottabs,plotshares.ado,ado
plott,plottabs,plott.ado,ado
plottabs,plottabs,plottabs.ado,ado
plottig,blindschemes,scheme-plottig.scheme,scheme
plottigblind,blindschemes,scheme-plottigblind.scheme,scheme
plottwoway,plottabs,plottwoway.ado,ado
pls,pls,pls.ado,ado
plssem,plssem,plssem.ado,ado
plssem_estat,plssem,plssem_estat.ado,ado
plssem_p,plssem,plssem_p.ado,ado
plssemc,plssem,plssemc.ado,ado
plssemc_estat,plssem,plssemc_estat.ado,ado
plssemcmat,plssem,plssemcmat.ado,ado
plssemmat,plssem,plssemmat.ado,ado
plssemplot,plssem,plssemplot.ado,ado
plztowknr,plztowknr,plztowknr.ado,ado
pmcalplot,pmcalplot,pmcalplot.ado,ado
pmidfetch,efetch_tools,pmidfetch.ado,ado
pmsampsize,pmsampsize,pmsampsize.ado,ado
pmvnormal,mvtnorm,pmvnormal.ado,ado
png2rtf,png2rtf,png2rtf.ado,ado
pnrcheck,pnrcheck,pnrcheck.ado,ado
pobrezaECU,pobrezaecu,pobrezaECU.ado,ado
pocvsw,posw_posis,pocvsw.ado,ado
poi2hdfe,poi2hdfe,poi2hdfe.ado,ado
poisml,poisml,poisml.ado,ado
polar,polar,polar.ado,ado
polyspline,polyspline,polyspline.ado,ado
poparms,poparms,poparms.ado,ado
poparms_p,poparms,poparms_p.ado,ado
popd,fileutils,popd.ado,ado
popsim,popsim,popsim.ado,ado
posis,posw_posis,posis.ado,ado
poslist,listutil,poslist.ado,ado
postbfm,bfmcorr,postbfm.ado,ado
postlist,listutil,postlist.ado,ado
postrri,postrri,postrri.ado,ado
postsim,more_clarify,postsim.ado,ado
posw,posw_posis,posw.ado,ado
poswbic_gmm_logit,posw_posis,poswbic_gmm_logit.ado,ado
poswbic_gmm_pois,posw_posis,poswbic_gmm_pois.ado,ado
povcalnet,povcalnet,povcalnet.ado,ado
povcalnet_aggquery,povcalnet,povcalnet_aggquery.ado,ado
povcalnet_cl,povcalnet,povcalnet_cl.ado,ado
povcalnet_clean,povcalnet,povcalnet_clean.ado,ado
povcalnet_examples,povcalnet,povcalnet_examples.ado,ado
povcalnet_info,povcalnet,povcalnet_info.ado,ado
povcalnet_query,povcalnet,povcalnet_query.ado,ado
povdeco,povdeco,povdeco.ado,ado
povdeco5,povdeco,povdeco5.ado,ado
poverty,poverty,poverty.ado,ado
poverty_growth,pobrezaecu,poverty_growth.ado,ado
poverty_overtendency,pobrezaecu,poverty_overtendency.ado,ado
poverty_recovery,pobrezaecu,poverty_recovery.ado,ado
poverty_undertendency,pobrezaecu,poverty_undertendency.ado,ado
povguide,povguide,povguide.ado,ado
povimp,povimp,povimp.ado,ado
povmap,sae,povmap.ado,ado
povtime,povtime,povtime.ado,ado
power_cmd_loa,power_loa,power_cmd_loa.ado,ado
power_cmd_loa_init,power_loa,power_cmd_loa_init.ado,ado
power_cmd_oneroc,power_oneroc,power_cmd_oneroc.ado,ado
power_cmd_oneroc_init,power_oneroc,power_cmd_oneroc_init.ado,ado
power_cmd_onesens,power_diagnostic,power_cmd_onesens.ado,ado
power_cmd_onesens_init,power_diagnostic,power_cmd_onesens_init.ado,ado
power_cmd_onespec,power_diagnostic,power_cmd_onespec.ado,ado
power_cmd_onespec_init,power_diagnostic,power_cmd_onespec_init.ado,ado
power_cmd_pairsens,power_diagnostic,power_cmd_pairsens.ado,ado
power_cmd_pairsens_init,power_diagnostic,power_cmd_pairsens_init.ado,ado
power_cmd_pairspec,power_diagnostic,power_cmd_pairspec.ado,ado
power_cmd_pairspec_init,power_diagnostic,power_cmd_pairspec_init.ado,ado
power_cmd_swgee,power_swgee,power_cmd_swgee.ado,ado
power_cmd_swgee_init,power_swgee,power_cmd_swgee_init.ado,ado
power_cmd_tworates_zhu,power_tworates_zhu,power_cmd_tworates_zhu.ado,ado
power_cmd_tworates_zhu_init,power_tworates_zhu,power_cmd_tworates_zhu_init.ado,ado
power_cmd_tworoc,power_roc,power_cmd_tworoc.ado,ado
power_cmd_tworoc_init,power_roc,power_cmd_tworoc_init.ado,ado
power_cmd_twosens,power_diagnostic,power_cmd_twosens.ado,ado
power_cmd_twosens_init,power_diagnostic,power_cmd_twosens_init.ado,ado
power_cmd_twospec,power_diagnostic,power_cmd_twospec.ado,ado
power_cmd_twospec_init,power_diagnostic,power_cmd_twospec_init.ado,ado
power_swgee_examples,power_swgee,power_swgee_examples.ado,ado
powercal,powercal,powercal.ado,ado
powerclus,powerclus,powerclus.ado,ado
powerfamily,groupseq,powerfamily.ado,ado
powermap,powermap,powermap.ado,ado
powerps,rpaxioms,powerps.ado,ado
powerq,powerq,powerq.ado,ado
powersim,powersim,powersim.ado,ado
powersimplot,powersim,powersimplot.ado,ado
pp,quantil2,_gpp.ado,ado
pperron2,panelunit,pperron2.ado,ado
ppml,ppml,ppml.ado,ado
ppml_fe_bias,ppml_fe_bias,ppml_fe_bias.ado,ado
ppml_panel_sg,ppml_panel_sg,ppml_panel_sg.ado,ado
ppmlhdfe,ppmlhdfe,ppmlhdfe.ado,ado
ppmlhdfe_header,ppmlhdfe,ppmlhdfe_header.ado,ado
ppmlhdfe_p,ppmlhdfe,ppmlhdfe_p.ado,ado
ppplot,ppplot,ppplot.ado,ado
ppschromy,ppschromy,ppschromy.ado,ado
ppssampford,ppssampford,ppssampford.ado,ado
pr1nx_lf,prob1nx,pr1nx_lf.ado,ado
pre,pre,pre.ado,ado
pre8,pre,pre8.ado,ado
predbasesurv,predsurv,predbasesurv.ado,ado
predcalc,predcalc,predcalc.ado,ado
predictms,multistate,predictms.ado,ado
predictu,xtoos,predictu.ado,ado
predsurv,predsurv,predsurv.ado,ado
predxcat,predxcat,predxcat.ado,ado
predxcon,predxcon,predxcon.ado,ado
preliminary_changes,pobrezaecu,preliminary_changes.ado,ado
prelist,listutil,prelist.ado,ado
prem,python,prem.ado,ado
prepar,prepar,prepar.ado,ado
preparation,preparation,preparation.ado,ado
pres2html,smclpres,pres2html.ado,ado
pretrends,pretrends,pretrends.ado,ado
pretty_baseline,pretty_baseline,pretty_baseline.ado,ado
primes,primes,primes.ado,ado
printgph,printgph,printgph.ado,ado
prismscore,prismscore,prismscore.ado,ado
prnt_cx,coldiag2,prnt_cx.ado,ado
prob1nx,prob1nx,prob1nx.ado,ado
probat,xtpdyn,probat.ado,ado
probcalc,probcalc,probcalc.ado,ado
probexog,probexog-tobexog,probexog.ado,ado
probgenextval,probgenextval,probgenextval.ado,ado
probgenextval_ll,probgenextval,probgenextval_ll.ado,ado
probgenextval_p,probgenextval,probgenextval_p.ado,ado
probitfe,probitfe,probitfe.ado,ado
probitiv,probitiv,probitiv.ado,ado
probitmiss,probitmiss,probitmiss.ado,ado
prod,_gprod,_gprod.ado,ado
prodest,prodest,prodest.ado,ado
prodest_m,markupest,prodest_m.ado,ado
prodest_p,prodest,prodest_p.ado,ado
prodest_p_m,markupest,prodest_p_m.ado,ado
prodlist,listutil,prodlist.ado,ado
prodvars,prodvars,prodvars.ado,ado
prody,prody,prody.ado,ado
profhap,profhap,profhap.ado,ado
progres,progres,progres.ado,ado
projdo,lowyseattlea,projdo.ado,ado
project,project,project.ado,ado
projix,lowyseattleb,projix.ado,ado
prolist,prolist,prolist.ado,ado
prop,_gprop-_gpc,_gprop.ado,ado
propcnsasl,propcnsreg,propcnsasl.ado,ado
propcnslogit_e2,propcnsreg,propcnslogit_e2.ado,ado
propcnslogit_lf,propcnsreg,propcnslogit_lf.ado,ado
propcnspoisson_e2,propcnsreg,propcnspoisson_e2.ado,ado
propcnspoisson_lf,propcnsreg,propcnspoisson_lf.ado,ado
propcnsreg,propcnsreg,propcnsreg.ado,ado
propcnsreg_e2,propcnsreg,propcnsreg_e2.ado,ado
propcnsreg_ex,propcnsreg,propcnsreg_ex.ado,ado
propcnsreg_lf,propcnsreg,propcnsreg_lf.ado,ado
propcnsreg_p,propcnsreg,propcnsreg_p.ado,ado
proprcspline,proprcspline,proprcspline.ado,ado
proprcspline_ex,proprcspline,proprcspline_ex.ado,ado
proprstr,icalc,proprstr.ado,ado
prosperity,prosperity,prosperity.ado,ado
prsnperd,dthaz,prsnperd.ado,ado
prtab,prtab,prtab.ado,ado
prwe,prwe,prwe.ado,ado
psacalc,psacalc,psacalc.ado,ado
psacalci,psacalc,psacalci.ado,ado
psave,pmanage,psave.ado,ado
psbayes,psbayes,psbayes.ado,ado
psbayes6,psbayes,psbayes6.ado,ado
psbayesm,matodd,psbayesm.ado,ado
pschdb,subsim_1,pschdb.ado,ado
pschdes,subsim_1,pschdes.ado,ado
pschini,subsim_1,pschini.ado,ado
pschini2,subsim_1,pschini2.ado,ado
pschinis,subsim_1,pschinis.ado,ado
pschset,subsim_1,pschset.ado,ado
pschsetn,subsim_1,pschsetn.ado,ado
pschsetv,subsim_1,pschsetv.ado,ado
psemail,psemail,psemail.ado,ado
psestimate,psestimate,psestimate.ado,ado
psgraph,psmatch2,psgraph.ado,ado
pshare,pshare,pshare.ado,ado
psid,psidtools,psid.ado,ado
psid_install,psidtools,psid_install.ado,ado
psid_long,psidtools,psid_long.ado,ado
psid_vardoc,psidtools,psid_vardoc.ado,ado
psidadd,psiduse,psidadd.ado,ado
psiduse,psiduse,psiduse.ado,ado
psimulate2,simulate2,psimulate2.ado,ado
psm,qpfit,psm.ado,ado
psmatch2,psmatch2,psmatch2.ado,ado
pspline,pspline,pspline.ado,ado
psreg,psreg,psreg.ado,ado
pssbounds,dynardl,pssbounds.ado,ado
pstest,psmatch2,pstest.ado,ado
pstest2,psmatch2,pstest2.ado,ado
pstrata,pstrata,pstrata.ado,ado
psweight,psweight,psweight.ado,ado
ptrend,ptrend,ptrend.ado,ado
ptrendi,ptrend,ptrendi.ado,ado
pullin,pullin,pullin.ado,ado
punaf,punaf,punaf.ado,ado
punaf_p,punaf,punaf_p.ado,ado
punafcc,punafcc,punafcc.ado,ado
punafcc_p,punafcc,punafcc_p.ado,ado
puse,pmanage,puse.ado,ado
pushd,fileutils,pushd.ado,ado
putdocxcrosstab,putdocxcrosstab,putdocxcrosstab.ado,ado
putdocxfreqtable,putdocxfreqtable,putdocxfreqtable.ado,ado
putwrap,putwrap,putwrap.ado,ado
pv,pv,pv.ado,ado
pv0,pv,pv0.ado,ado
pval_fixed,singlearm,pval_fixed.ado,ado
pval_gs,singlearm,pval_gs.ado,ado
pvcalc,gcrobustvar,pvcalc.ado,ado
pvenn,pvenn,pvenn.ado,ado
pvfix,pvfix,pvfix.ado,ado
pvtest,pv,pvtest.ado,ado
pvvar,pvvar,pvvar.ado,ado
pvw,pvw,pvw.ado,ado
pvwcalc,pvw,pvwcalc.ado,ado
pwcorr2,pwcorr2,pwcorr2.ado,ado
pwcorrf,pwcorrf,pwcorrf.ado,ado
pwcorrs,pwcorrs,pwcorrs.ado,ado
pwcorrw,pwcorrw,pwcorrw.ado,ado
pwcov,pwcov,pwcov.ado,ado
pweibull,pweibull,pweibull.ado,ado
pweibull4,pweibull,pweibull4.ado,ado
pwexp,pwexp,pwexp.ado,ado
pwlaw,pwlaw,pwlaw.ado,ado
pwmc,pwmc,pwmc.ado,ado
pwmci,pwmc,pwmci.ado,ado
pwploti,pwploti,pwploti.ado,ado
pyconvertu,pyconvertu,pyconvertu.ado,ado
pyex,pyex,pyex.ado,ado
pylearn,r_ml_stata_cv,pylearn.ado,ado
pystacked,pystacked,pystacked.ado,ado
pystacked_p,pystacked,pystacked_p.ado,ado
python,python,python.ado,ado
pzms,pzms,pzms.ado,ado
pzms_custom,pzms,pzms_custom.ado,ado
qap,qap,qap.ado,ado
qbeta,qbeta,qbeta.ado,ado
qbeta4,qbeta,qbeta4.ado,ado
qcolname,qrowname,qcolname.ado,ado
qconvert,qconvert,qconvert.ado,ado
qcount,qcount,qcount.ado,ado
qcount_mfx,qcount,qcount_mfx.ado,ado
qdagum,qpfit,qdagum.ado,ado
qddml,ddml,qddml.ado,ado
qenvF,qenv,qenvF.ado,ado
qenv_ex,qenv,qenv_ex.ado,ado
qenv_sim_F,qenv,qenv_sim_F.ado,ado
qenv_sim_beta,qenv,qenv_sim_beta.ado,ado
qenv_sim_chi2,qenv,qenv_sim_chi2.ado,ado
qenvbeta,qenv,qenvbeta.ado,ado
qenvchi2,qenv,qenvchi2.ado,ado
qenvgamma,qenv,qenvgamma.ado,ado
qenvnormal,qenv,qenvnormal.ado,ado
qexp,qexp,qexp.ado,ado
qexp5,qexp,qexp5.ado,ado
qfactor,qfactor,qfactor.ado,ado
qfrplot,modeldiag,qfrplot.ado,ado
qfrplot7,modeldiag,qfrplot7.ado,ado
qgamma,qgamma,qgamma.ado,ado
qgamma4,qgamma,qgamma4.ado,ado
qgb2,qpfit,qgb2.ado,ado
qgumbel,gumbelfit,qgumbel.ado,ado
qhapipf,qhapipf,qhapipf.ado,ado
qhapupdate,qhapipf,qhapupdate.ado,ado
qic,qic,qic.ado,ado
qinvgamma,invgammafit,qinvgamma.ado,ado
qinvgauss,invgaussfit,qinvgauss.ado,ado
qlabel,lowyseattleb,qlabel.ado,ado
qlist,cart,qlist.ado,ado
qll,qll,qll.ado,ado
qlogn,qpfit,qlogn.ado,ado
qlognorm,qlognorm,qlognorm.ado,ado
qlqc15,qlqc15,qlqc15.ado,ado
qn,qn,qn.ado,ado
qogbook,qogbook,qogbook.ado,ado
qogmerge,qog,qogmerge.ado,ado
qoguse,qog,qoguse.ado,ado
qpair,qpair,qpair.ado,ado
qqcompare,qqcompare,qqcompare.ado,ado
qqplot2,qqplot2,qqplot2.ado,ado
qqplot3,qqplot3,qqplot3.ado,ado
qqplotg,qqplotg,qqplotg.ado,ado
qqvalue,qqvalue,qqvalue.ado,ado
qreg2,qreg2,qreg2.ado,ado
qregb,mmsel,qregb.ado,ado
qregpd,qregpd,qregpd.ado,ado
qregplot,qregplot,qregplot.ado,ado
qregsel,qregsel,qregsel.ado,ado
qregsel_p,qregsel,qregsel_p.ado,ado
qrisk2cmd,qrisk2cmd,qrisk2cmd.ado,ado
qrisk2export,qrisk2cmd,qrisk2export.ado,ado
qrisk2import,qrisk2cmd,qrisk2import.ado,ado
qrkd,qrkd,qrkd.ado,ado
qrowname,qrowname,qrowname.ado,ado
qrprocess,qrprocess,qrprocess.ado,ado
qrprocess_p,qrprocess,qrprocess_p.ado,ado
qsim,qsim,qsim.ado,ado
qsm,qpfit,qsm.ado,ado
qsortidx,geneigen,qsortidx.ado,ado
qsub,qsub,qsub.ado,ado
quadas,quadas,quadas.ado,ado
quaidsce,quaidsce,quaidsce.ado,ado
quaidsce_estat,quaidsce,quaidsce_estat.ado,ado
quaidsce_p,quaidsce,quaidsce_p.ado,ado
qualtricsload,qualtricsload,qualtricsload.ado,ado
quandl,quandl,quandl.ado,ado
quantil2,quantil2,quantil2.ado,ado
quantiles,quantiles,quantiles.ado,ado
quickicc,quickicc,quickicc.ado,ado
quine,quine,quine.ado,ado
qv,qv,qv.ado,ado
qv_example,qv,qv_example.ado,ado
qvgraph,qv,qvgraph.ado,ado
qweibull,qweibull,qweibull.ado,ado
qweibull4,qweibull,qweibull4.ado,ado
r2_mz,r2_mz,r2_mz.ado,ado
r2c,r2c,r2c.ado,ado
r2nlsur,r2nlsur,r2nlsur.ado,ado
r2o,r2o,r2o.ado,ado
r2reg3,r2reg3,r2reg3.ado,ado
r2sem,r2sem,r2sem.ado,ado
r2var,r2var,r2var.ado,ado
r_ml_stata_cv,r_ml_stata_cv,r_ml_stata_cv.ado,ado
r_ml_stata_default,r_ml_stata_cv,r_ml_stata_default.ado,ado
r_to_d,r_to_d,r_to_d.ado,ado
racplot,modeldiag,racplot.ado,ado
radar,radar,radar.ado,ado
radf,radf,radf.ado,ado
radf0,radf,radf0.ado,ado
radiusmatch,radiusmatch,radiusmatch.ado,ado
raewma,raewma,raewma.ado,ado
rainbow,schemepack,scheme-rainbow.scheme,scheme
rall,egenmore,_grall.ado,ado
ralloc,ralloc,ralloc.ado,ado
ralloc_678,ralloc,ralloc_678.ado,ado
ralpha,ralpha,ralpha.ado,ado
randcmd,randcmd,randcmd.ado,ado
randcmdci,randcmdci,randcmdci.ado,ado
randcoef,randcoef,randcoef.ado,ado
randid,lowyseattleb,randid.ado,ado
randinf,randinf,randinf.ado,ado
randomforest_predict,rforest,randomforest_predict.ado,ado
randomize,randomize,randomize.ado,ado
randomselect,randomselect,randomselect.ado,ado
randomtag,randomtag,randomtag.ado,ado
randtreat,randtreat,randtreat.ado,ado
randtreatseq,randtreatseq,randtreatseq.ado,ado
rangejoin,rangejoin,rangejoin.ado,ado
rangejoin_run,rangejoin,rangejoin_run.ado,ado
rangerun,rangerun,rangerun.ado,ado
rangerun_run,rangerun,rangerun_run.ado,ado
rangestat,rangestat,rangestat.ado,ado
rangestat_run,rangestat,rangestat_run.ado,ado
rankseg,rankseg,rankseg.ado,ado
ranktest,ranktest,ranktest.ado,ado
ranktest11,ranktest,ranktest11.ado,ado
ranktest9,ranktest,ranktest9.ado,ado
ranova,ranova,ranova.ado,ado
ranvar,ranvar,ranvar.ado,ado
ranvar2,ranvar,ranvar2.ado,ado
ranwtdttt,wtdttt,ranwtdttt.ado,ado
rany,egenmore,_grany.ado,ado
ras,ras,ras.ado,ado
raschcvt,raschcvt,raschcvt.ado,ado
raschfit,raschfit,raschfit.ado,ado
raschify,raschify,raschify.ado,ado
raschpower,raschpower,raschpower.ado,ado
raschtest,raschtest,raschtest.ado,ado
raschtestv7,raschtestv7,raschtestv7.ado,ado
rasprt,rasprt,rasprt.ado,ado
rassign,rassign,rassign.ado,ado
rbiprobit,rbiprobit,rbiprobit.ado,ado
rbiprobit_lf1,rbiprobit,rbiprobit_lf1.ado,ado
rbiprobit_margdec,rbiprobit,rbiprobit_margdec.ado,ado
rbiprobit_p,rbiprobit,rbiprobit_p.ado,ado
rbiprobit_tmeffects,rbiprobit,rbiprobit_tmeffects.ado,ado
rbn1mono,scheme_rbn1mono,scheme-rbn1mono.scheme,scheme
rbn2mono,scheme_rbn1mono,scheme-rbn2mono.scheme,scheme
rbn3mono,scheme_rbn1mono,scheme-rbn3mono.scheme,scheme
rbn4mono,scheme_rbn1mono,scheme-rbn4mono.scheme,scheme
rbounds,rbounds,rbounds.ado,ado
rc2,rc2,rc2.ado,ado
rc_spline,rc_spline,rc_spline.ado,ado
rca,rca,rca.ado,ado
rccount,zb_qrm,rccount.ado,ado
rcd,rcd,rcd.ado,ado
rcentile,rcentile,rcentile.ado,ado
rcform,icalc,rcform.ado,ado
rcl,rcl,rcl.ado,ado
rcm,rcm,rcm.ado,ado
rcod,tcod,rcod.ado,ado
rcolp2mat,rcolp2mat,rcolp2mat.ado,ado
rcount,egenmore,_grcount.ado,ado
rcs,strsrcs,rcs.ado,ado
rcsgen,rcsgen,rcsgen.ado,ado
rcsgen2,staft,rcsgen2.ado,ado
rcsgen_example,rcsgen,rcsgen_example.ado,ado
rcspc,emc,rcspc.ado,ado
rcspline,rcspline,rcspline.ado,ado
rct_minim,rct_minim,rct_minim.ado,ado
rctable,rctable,rctable.ado,ado
rctmiss,rctmiss,rctmiss.ado,ado
rctmiss_smlik,rctmiss,rctmiss_smlik.ado,ado
rd,rd,rd.ado,ado
rd_obs,rd,rd_obs.ado,ado
rdatasets,rdatasets,rdatasets.ado,ado
rdbalance,rdbalance,rdbalance.ado,ado
rdbwdensity,rddensity,rdbwdensity.ado,ado
rdbwselect,rdrobust,rdbwselect.ado,ado
rdbwselect_2014,rdrobust,rdbwselect_2014.ado,ado
rdbwselect_2014_kconst,rdrobust,rdbwselect_2014_kconst.ado,ado
rdci,rdci,rdci.ado,ado
rdcii,rdci,rdcii.ado,ado
rdcont,rdcont,rdcont.ado,ado
rdcv,rdcv,rdcv.ado,ado
rddensity,rddensity,rddensity.ado,ado
rddsga,rddsga,rddsga.ado,ado
rdecompose,rdecompose,rdecompose.ado,ado
rdesigni,rdesigni,rdesigni.ado,ado
rdexo,rdexo,rdexo.ado,ado
rdiff,rdiff,rdiff.ado,ado
rdmse,rdmse,rdmse.ado,ado
rdmsef,rdmse,rdmsef.ado,ado
rdmses,rdmse,rdmses.ado,ado
rdmses2s,rdmse,rdmses2s.ado,ado
rdmses_cct2014,rdmse,rdmses_cct2014.ado,ado
rdpermute,rdpermute,rdpermute.ado,ado
rdplot,rdrobust,rdplot.ado,ado
rdplot7,modeldiag,rdplot7.ado,ado
rdpower,rdpower,rdpower.ado,ado
rdqte,rdqte,rdqte.ado,ado
rdrobust,rdrobust,rdrobust.ado,ado
rds,rds,rds.ado,ado
rds_network,rds,rds_network.ado,ado
read_convergence,runmplus,read_convergence.ado,ado
read_differencetest,runmplus,read_differencetest.ado,ado
read_parameterestimates,runmplus,read_parameterestimates.ado,ado
read_parameterestimates_general,runmplus,read_parameterestimates_general.ado,ado
read_parameterestimates_indirect,runmplus,read_parameterestimates_indirect.ado,ado
read_residual_variance,runmplus,read_residual_variance.ado,ado
readfile,readwind,readfile.ado,ado
readlog,readlog,readlog.ado,ado
readonly,lowyseattlea,readonly.ado,ado
readreplace,readreplace,readreplace.ado,ado
readshare,readshare,readshare.ado,ado
readwind,readwind,readwind.ado,ado
realcomimpute,realcomimpute,realcomimpute.ado,ado
realcomimputeload,realcomimpute,realcomimputeload.ado,ado
recap,recap,recap.ado,ado
recast2,recast2,recast2.ado,ado
recent,lowyseattlea,recent.ado,ado
reclass,perturb,reclass.ado,ado
reclink,reclink,reclink.ado,ado
recocl,recocl,recocl.ado,ado
recode2,recode2,recode2.ado,ado
recol,recol,recol.ado,ado
record,egenmore,_grecord.ado,ado
redi,redi,redi.ado,ado
reffadjust4nlcom,reffadjust,reffadjust4nlcom.ado,ado
reffadjustsim,reffadjust,reffadjustsim.ado,ado
reffect,reffect,reffect.ado,ado
reformat,reformat,reformat.ado,ado
reg2docx,reg2docx,reg2docx.ado,ado
reg2hdfe,reg2hdfe,reg2hdfe.ado,ado
reg2logit,reg2logit,reg2logit.ado,ado
reg_sandwich,reg_sandwich,reg_sandwich.ado,ado
reg_ss,reg_ss,reg_ss.ado,ado
regall,regall,regall.ado,ado
reganat,reganat,reganat.ado,ado
regaxis,regaxis,regaxis.ado,ado
regcheck,regcheck,regcheck.ado,ado
regcoef,regcoef,regcoef.ado,ado
regdis,regdis,regdis.ado,ado
regen,regen,regen.ado,ado
regfit,regfit,regfit.ado,ado
reggae_music,reggae_music,reggae_music.ado,ado
reghdfe,reghdfe,reghdfe.ado,ado
reghdfe_estat,reghdfe,reghdfe_estat.ado,ado
reghdfe_footnote,reghdfe,reghdfe_footnote.ado,ado
reghdfe_header,reghdfe,reghdfe_header.ado,ado
reghdfe_old,reghdfe,reghdfe_old.ado,ado
reghdfe_old_estat,reghdfe,reghdfe_old_estat.ado,ado
reghdfe_old_footnote,reghdfe,reghdfe_old_footnote.ado,ado
reghdfe_old_p,reghdfe,reghdfe_old_p.ado,ado
reghdfe_p,reghdfe,reghdfe_p.ado,ado
reghdfe_parse,reghdfe,reghdfe_parse.ado,ado
reghdfe_store_alphas,reghdfe,reghdfe_store_alphas.ado,ado
regife,regife,regife.ado,ado
regintfe,regintfe,regintfe.ado,ado
reglike,reglike,reglike.ado,ado
regmain,regmain,regmain.ado,ado
regmat,matrixtools,regmat.ado,ado
regoprob,regoprob,regoprob.ado,ado
regoprob2,regoprob2,regoprob2.ado,ado
regoprob2_autofit,regoprob2,regoprob2_autofit.ado,ado
regoprob_ll,regoprob,regoprob_ll.ado,ado
regoprob_llc,regoprob,regoprob_llc.ado,ado
regoprob_p,regoprob,regoprob_p.ado,ado
regpar,regpar,regpar.ado,ado
regpar_p,regpar,regpar_p.ado,ado
regplot,modeldiag,regplot.ado,ado
regplot7,modeldiag,regplot7.ado,ado
regpred,regpred,regpred.ado,ado
regresby,regresby,regresby.ado,ado
regsave,regsave,regsave.ado,ado
